Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
GD358-113_cal.fit,112,0,60347.94394,2460347.944,2460347.944,2460347.943,2460347.944,-1,-29.57336048,-25,60,16.7884425,32.47579444,22.23677956,16,37,61,0.136950745,0.359535614,0.3842899,0.113913239,0.270221136,0.166776452,0.000868838,0.001504902,0.001575215,0.000918691,0.001266466,0.001025059,157.6251322,238.9096194,243.9602693,123.9952276,213.3662635,162.6993123,801600.7422,1562.7943,2093.26566,1628.243518,2093.76566,2468.256482,109779.8186,804.2477193,662.7604441,165.6402696,651.7821045,136.5000062,364.2005767,6456,21.22732229,19.61000981,19.89542783,19.3245918,0.950031066,0.999152068,2214.778368,3015.744858,2215.278368,1080.755142,211987.1021,735.9516328,288.0448832,898.7965698,263.5843373,363.5823679,23.13458869,19.69185102,20.00477316,19.37892887,347.3569142,0.998765119,3759.219714,2539.35379,3759.719714,1557.14621,222530.7496,743.6572352,299.2383307,939.9775391,276.6942875,363.9566346,22.7316412,19.74470738,20.01460036,19.47481439,341.6169192,0.998835814,2229.707709,2490.174251,2230.207709,1606.325749,81974.90936,640.8652172,127.9128702,620.8876953,101.9274378,363.4216877,21.93335855,19.66316004,19.98321482,19.34310526,348.8690721,0.998763328,353.7593249,601.3456254,354.2593249,3495.154375,170528.9393,704.770751,241.963701,788.9658203,212.0353408,359.7598651,22.23670499,19.60618183,20.06805598,19.14430768,354.0270612,0.997683371,487.584041,455.4600991,488.084041,3641.039901,114579.0418,663.524753,172.6823925,670.87323,142.4673506,358.2890418,22.15706163,19.47177805,19.90228319,19.04127292,350.6895719,0.997824881,804.2477193,6330,804.2477193,6243,804.2477193,6462,804.2477193,6330,804.2477193,6187
GD358-114_cal.fit,113,0,60347.94477,2460347.945,2460347.944,2460347.944,2460347.945,-1,-29.61707288,-24.96875,60,16.7884425,32.47579444,22.70426541,16,37,61,0.135256174,0.359156414,0.384560094,0.112890822,0.269694479,0.168433605,0.000883233,0.001529969,0.00160241,0.000935394,0.001287187,0.001046152,153.1375798,234.74748,239.9886469,120.6880339,209.5223017,161.0030069,783675.0066,1554.652077,2092.111336,1624.485785,2092.611336,2472.014215,105996.8833,804.2477193,659.4543035,160.7342355,633.7280884,131.796312,363.102535,6385,23.69610159,19.93366276,20.32635107,19.54097444,355.5347193,0.99841058,2213.994327,3012.266158,2214.494327,1084.233842,207085.735,731.7938798,282.9836936,867.5914307,257.4899873,362.3987449,22.99886313,19.82639699,20.23580379,19.41699019,344.5847577,0.997688776,3758.213083,2535.558871,3758.713083,1560.941129,217664.8998,738.8589941,294.595994,889.2202148,270.6440995,361.9843077,23.32759862,19.92627545,20.22479214,19.62775877,348.9764131,0.998955502,2228.67542,2486.800504,2229.17542,1609.699496,79495.41296,638.9576265,124.4142173,588.1220703,98.84443692,362.0842277,21.57657747,19.82777566,20.19068516,19.46486615,344.0375278,0.998141054,352.7446743,597.971167,353.2446743,3498.528833,166459.5903,700.7923967,237.5305313,775.0114746,206.9755205,357.9009197,21.62348607,19.76905316,20.1907443,19.34736202,348.5833445,0.997859271,486.1051817,452.1973777,486.6051817,3644.302622,112969.3685,660.4024186,171.0614095,639.1166382,140.4658861,356.221259,23.00296557,19.87926424,20.25956607,19.49896242,351.3359104,0.998394751,804.2477193,6352,804.2477193,6320,804.2477193,6247,804.2477193,6302,804.2477193,6296
GD358-115_cal.fit,114,0,60347.94561,2460347.946,2460347.945,2460347.945,2460347.946,-1,-29.66147763,-25,60,16.7884425,32.47579444,23.42259642,16,37,61,0.133914701,0.359976609,0.383850998,0.114986716,0.267527608,0.167865531,0.000894425,0.001553339,0.001621663,0.00095226,0.001298484,0.001060601,149.7215911,231.7436831,236.7020062,120.7514305,206.0307042,158.2739012,772172.8513,1552.743123,2089.087679,1621.846998,2089.587679,2474.653002,103405.2965,804.2477193,658.6054496,157.0064392,625.8668213,128.5739381,364.3551586,6327,23.60405176,20.02385718,20.30214495,19.74556941,11.42928222,0.999090452,2210.539066,3009.428764,2211.039066,1087.071236,204388.9303,731.2453301,279.5080145,846.0355225,254.1367857,364.5022552,23.42379695,19.90484597,20.24599247,19.56369947,351.4267885,0.998713949,3754.870462,2533.037115,3755.370462,1563.462885,214184.4174,737.3252796,290.4883683,872.4719849,266.3164747,363.7186835,24.04737969,20.00823505,20.1492061,19.86726399,359.8527346,0.99980145,2225.553787,2484.036071,2226.053787,1612.463929,79632.89528,639.0876886,124.6040202,619.4078979,99.01538216,362.9281197,21.58231797,20.00406508,20.20556737,19.80256279,349.5444013,0.999534975,349.6480916,595.2065827,350.1480916,3501.293417,162976.7704,698.6462139,233.2751071,771.2836914,202.6449892,359.0268146,23.49827783,19.95121133,20.25902221,19.64340045,0.247321916,0.999048267,483.2121877,449.4279952,483.7121877,3647.072005,110989.8379,660.3811784,168.0693538,653.2364502,138.0045417,358.8262163,24.37975433,19.9404519,20.28921105,19.59169275,0.026754614,0.998777142,804.2477193,6354,804.2477193,6381,804.2477193,6372,804.2477193,6396,804.2477193,6367
GD358-116_cal.fit,115,0,60347.94645,2460347.946,2460347.946,2460347.946,2460347.946,-1,-29.70535711,-25,60,16.7884425,32.47579444,21.04804207,16,37,61,0.133750056,0.358079547,0.383592443,0.11364103,0.270199754,0.16866562,0.000803813,0.001400293,0.001466502,0.000850707,0.001179884,0.000954007,166.394389,255.7176638,261.5696692,133.5841957,229.0054326,176.7969625,871322.1348,1581.206142,2086.7738,1617.915881,2087.2738,2478.584119,116539.384,804.2477193,667.687301,174.5418609,719.7559814,144.9048362,361.9855474,6151,21.83215654,19.46054836,19.77287797,19.14821875,342.3351569,0.998452807,2208.100283,3005.816273,2208.600283,1090.683727,229738.1149,747.0705638,307.5186282,983.3423462,285.655911,361.456647,21.3765601,19.51571595,19.99299896,19.03843293,351.6954672,0.997397797,3752.437908,2529.156226,3752.937908,1567.343774,241568.6702,754.1278061,320.3285547,998.9104004,300.3659996,360.5943534,21.43983489,19.54241816,19.78857117,19.29626515,344.5221728,0.999137337,2222.788343,2480.131982,2223.288343,1616.368018,88913.70029,645.0653057,137.8367423,632.0588379,110.5551165,361.0354921,21.58655926,19.51756167,19.87391673,19.1612066,351.1672171,0.998532285,347.1782821,591.2939462,347.6782821,3505.206054,185349.6078,713.9727719,259.603188,845.2014771,230.4633303,357.2965857,20.72445121,19.45394473,20.06607821,18.84181125,353.788431,0.995855646,480.6995636,445.6293225,481.1995636,3650.870678,125752.0417,668.9718377,187.9780801,720.6626587,156.3598362,355.1178253,19.32869045,19.45900852,20.05708434,18.86093271,356.2676893,0.996163781,804.2477193,6218,804.2477193,6294,804.2477193,6353,804.2477193,6250,804.2477193,6364
GD358-117_cal.fit,116,0,60347.94728,2460347.947,2460347.947,2460347.946,2460347.947,-1,-29.74931793,-24.96875,60,16.7884425,32.47579444,21.29481922,16,37,61,0.131969441,0.357891861,0.385967395,0.113839822,0.267938262,0.168812059,0.000808245,0.001410503,0.001484496,0.000858846,0.001184627,0.000963803,163.2789728,253.7335031,259.998956,132.5497857,226.1794268,175.1520641,862811.4843,1578.934015,2083.0565,1613.964521,2083.5565,2482.535479,113864.7494,804.2477193,665.5050439,171.0952463,773.9854736,141.5792008,362.4309793,6256,21.43319928,19.61779699,19.92752304,19.30807095,351.6560943,0.998913892,2204.107376,3001.595942,2204.607376,1094.904058,227406.3322,744.9922233,305.2465853,965.4545288,282.7565771,361.8953636,22.1001982,19.53602622,19.98973367,19.08231878,350.0048671,0.997559686,3748.728446,2525.177449,3749.228446,1571.322551,240277.7309,753.0941864,319.0540243,966.9302979,298.7608483,360.5901287,21.58008292,19.6411093,19.90070837,19.38151023,353.0842116,0.999259131,2219.50051,2475.960495,2220.00051,1620.539505,88183.51069,644.7355979,136.7746887,681.6893311,109.6472002,361.3912111,20.53990568,19.5026411,19.68727939,19.31800281,341.9563616,0.999451109,343.5247734,587.1738328,344.0247734,3509.326167,182327.6544,712.228136,255.9961411,835.3174438,226.7058395,358.4138834,20.90937823,19.45244986,19.92785592,18.9770438,350.9145714,0.997356646,477.0335008,441.4083406,477.5335008,3655.091659,124616.2561,669.2648576,186.1987145,720.1549683,154.9476027,356.4173846,21.20615104,19.42557041,19.8549406,18.99620023,352.8677941,0.997921486,804.2477193,6417,804.2477193,6339,804.2477193,6356,804.2477193,6332,804.2477193,6303
GD358-118_cal.fit,117,0,60347.94813,2460347.948,2460347.948,2460347.947,2460347.948,-1,-29.79397126,-24.96875,60,16.7884425,32.47579444,23.71078488,16,37,61,0.134490254,0.356308108,0.382114441,0.114483288,0.269873992,0.170386227,0.000900451,0.001551031,0.001624969,0.000957768,0.001312557,0.001071643,149.358801,229.7234468,235.1518629,119.5313766,205.6093811,158.9952965,767371.9344,1551.741209,2080.120204,1610.651503,2080.620204,2485.848497,103204.0462,804.2477193,658.7116885,156.6755956,676.4448242,128.3237038,364.6142147,6309,24.45602243,19.97882577,20.25785306,19.69979848,350.2229744,0.999121703,2201.573382,2998.435933,2202.073382,1098.064067,201591.9839,729.3237685,276.409453,843.1470947,250.6590682,364.2648943,24.11179586,19.90234661,20.185408,19.61928522,347.480335,0.99901471,3745.876037,2521.767891,3746.376037,1574.732109,212156.0191,735.83849,288.3187303,856.0772705,263.7943684,363.2317029,24.13639752,19.94747675,20.15357142,19.74138208,340.6957227,0.999300887,2216.579861,2472.640141,2217.079861,1623.859859,78826.89926,639.2911467,123.3035991,681.6893311,98.01320833,362.6582098,24.26538868,19.92608559,20.09274012,19.75943106,357.3099372,0.999717756,340.6652408,584.1623216,341.1652408,3512.337678,163082.1077,699.5574857,233.1218107,774.6085815,202.7759654,359.3207588,22.86526375,19.83971713,20.15503872,19.52439554,348.4752171,0.998807264,474.358582,438.2028907,474.858582,3658.297109,111714.9243,660.6477819,169.0990682,661.5939941,138.9061126,357.7156409,22.42984107,19.89792661,20.13248421,19.66336901,359.1950332,0.999443884,804.2477193,6319,804.2477193,6333,804.2477193,6153,804.2477193,6241,804.2477193,6258
GD358-119_cal.fit,118,0,60347.94896,2460347.949,2460347.949,2460347.948,2460347.949,-1,-29.83809259,-25,60,16.7884425,32.47579444,22.32310459,16,37,61,0.138123243,0.356933568,0.382912905,0.115522562,0.26972823,0.168330834,0.000849127,0.001461127,0.001531729,0.000897546,0.001233584,0.001000269,162.6649942,244.2865154,249.9872894,128.7093864,218.65418,168.2854855,827681.4398,1572.611511,2077.687989,1608.966525,2078.187989,2487.533475,114322.045,804.2477193,668.3975043,171.0390064,696.0752563,142.1478014,365.4396998,6147,22.64015076,19.58279201,19.93325786,19.23232615,348.9179358,0.9985072,2199.334806,2996.708271,2199.834806,1099.791729,217716.8409,741.0742118,293.7854771,921.9807129,270.708683,365.3661632,22.6340957,19.63663317,20.08392607,19.18934026,353.3422986,0.997810579,3743.258106,2520.028719,3743.758106,1576.471281,229175.607,748.2724947,306.2729268,918.0908203,284.9564898,363.9539583,22.75802564,19.77036436,20.11083967,19.42988905,344.6266029,0.99839484,2213.925604,2471.296326,2214.425604,1625.203674,85713.98171,645.0089087,132.8880587,638.8708496,106.5765928,364.363812,21.9505832,19.69436843,20.07134084,19.31739603,352.419543,0.998428022,338.0253518,582.5617334,338.5253518,3513.938267,175824.2785,709.436065,247.8366792,853.9726563,218.6195549,360.3113428,21.61238234,19.67114093,20.30092772,19.04135414,357.7863694,0.995883826,471.3705254,436.7474396,471.8705254,3659.75256,119250.7317,666.8344834,178.8310813,681.1073608,148.2761204,359.0094782,22.34338988,19.65944808,20.19244768,19.12644849,2.758263565,0.997036772,804.2477193,6293,804.2477193,6203,804.2477193,6334,804.2477193,6195,804.2477193,6343
GD358-120_cal.fit,119,0,60347.9498,2460347.95,2460347.949,2460347.949,2460347.95,-1,-29.88290645,-24.9375,60,16.7884425,32.47579444,21.15205337,16,37,61,0.137693369,0.358858789,0.380063803,0.113772334,0.274018625,0.167246949,0.00082073,0.0014222,0.001477255,0.00086456,0.001206003,0.000966445,167.769424,252.3265366,257.2770461,131.595635,227.2122171,173.0537654,856664.5391,1577.360621,2074.29423,1604.699883,2074.79423,2491.800117,117957.0262,804.2477193,668.7027177,176.39681,693.7752686,146.6675297,362.4637342,6232,22.01160225,19.46843406,19.89055951,19.04630862,354.3639773,0.998046599,2195.842817,2992.30911,2196.342817,1104.19089,226235.1331,744.9416204,303.6951177,962.0428467,281.3003104,361.862815,21.86644585,19.54621441,20.07638273,19.01604609,355.8105063,0.996997765,3739.993934,2515.790142,3740.493934,1580.709858,235921.8336,750.1831989,314.4856269,972.5682983,293.3447343,361.1059982,21.75016987,19.61369541,19.98691751,19.24047331,350.3623432,0.998375687,2211.100161,2466.793618,2211.600161,1629.706382,87508.65991,644.4929,135.7790907,608.7937622,108.8080921,361.3712394,20.63907156,19.55544174,20.06394851,19.04693497,356.5734874,0.997259947,334.687111,578.032225,335.187111,3518.467775,184253.2238,713.4476736,258.2575157,2555.655273,229.1000886,357.4425424,20.11596943,19.5361709,19.81256216,19.25977964,354.2155849,0.999166159,468.5234979,432.431573,469.0234979,3664.068427,122745.6887,667.8135954,183.8023208,728.3095093,152.621743,355.7439013,20.52906126,19.26751698,19.71786266,18.8171713,357.1049025,0.997794693,804.2477193,6225,804.2477193,6424,804.2477193,6291,804.2477193,6214,804.2477193,6211
GD358-121_cal.fit,120,0,60347.95064,2460347.951,2460347.95,2460347.95,2460347.951,-1,-29.92718394,-24.96875,60,16.7884425,32.47579444,21.63719599,16,37,61,0.139239199,0.355793647,0.38067559,0.112828134,0.275812348,0.168612234,0.000832984,0.001431822,0.001498423,0.000875487,0.001224962,0.00098258,167.1571431,248.4902236,254.0508829,128.8746445,225.1600113,171.6015532,845728.1996,1577.58358,2073.882032,1601.759362,2074.382032,2494.740638,117758.5175,804.2477193,669.3563957,175.9279783,672.0865479,146.4207043,363.7188576,6243,22.11493623,19.59059436,19.92706589,19.25412282,358.1820871,0.99881599,2195.524718,2989.333852,2196.024718,1107.166148,221939.9103,743.3900363,298.5510963,947.6245117,275.959639,364.3488718,20.60308394,19.49968451,19.79864922,19.2007198,341.7156183,0.998543014,3739.507668,2512.807663,3740.007668,1583.692337,233181.5551,750.6329659,310.6465685,954.6299438,289.9374776,363.2092218,21.40176073,19.54347731,19.73865658,19.34829805,341.9622539,0.999389403,2210.157708,2464.002827,2210.657708,1632.497173,85747.234,645.2231455,132.8954713,608.7033081,106.6179387,362.7835772,22.0715181,19.57275998,19.86406584,19.28145413,353.9279356,0.99907334,334.403743,574.9268435,334.903743,3521.573156,182834.3178,713.2676491,256.3333947,2509.307861,227.3358238,359.4641309,22.38070952,19.48799298,19.81188382,19.16410214,348.8475706,0.998709871,467.8219158,429.2965449,468.3219158,3667.203455,122025.1824,669.0498554,182.385784,730.6626587,151.7258669,358.3564604,21.25116739,19.47952556,19.95676939,19.00228174,351.8542073,0.99739709,804.2477193,6270,804.2477193,6169,804.2477193,6060,804.2477193,6328,804.2477193,6211
GD358-122_cal.fit,121,0,60347.95147,2460347.951,2460347.951,2460347.951,2460347.951,-1,-29.9715373,-25.03125,60,16.7884425,32.47579444,20.61547031,16,37,61,0.138258036,0.355297556,0.382703283,0.112903602,0.273223533,0.169624534,0.000820591,0.001413038,0.00148437,0.000863339,0.001203726,0.000971471,168.4858339,251.4422488,257.8220791,130.7754965,226.9814312,174.6058785,860127.705,1583.812687,2071.276725,1598.513847,2071.776725,2497.986153,118919.5676,804.2477193,670.9863245,177.2309855,703.8983154,147.8643516,365.9600714,6414,19.86394507,19.53910124,19.98897776,19.08922472,354.2363054,0.99779364,2192.893629,2986.239375,2193.393629,1110.260625,225486.4773,746.9798093,301.8642198,983.9890137,280.3694333,366.2232082,20.21354244,19.48407745,19.87483251,19.09332238,354.5063129,0.99833187,3736.940096,2509.897386,3737.440096,1586.602614,238065.3177,753.9760022,315.746545,979.7140503,296.0099382,364.8702472,21.7457034,19.56480652,19.79671727,19.33289576,345.2382241,0.999257943,2207.681131,2460.839637,2208.181131,1635.660363,87259.59373,646.9765911,134.8728763,620.0446777,108.4984037,365.2215375,20.57031428,19.36805796,19.54275371,19.19336222,5.968857668,0.999660083,331.7427215,571.4545682,332.2427215,3525.045432,184576.4898,715.7091074,257.893169,2693.689941,229.5020369,360.9290469,20.31917322,19.349472,19.83014647,18.86879752,350.1884835,0.997221198,465.2129701,426.2218909,465.7129701,3670.278109,124739.8265,671.7036142,185.7066478,742.3170776,155.1012499,359.4830595,20.98014345,19.39357391,19.81013781,18.97701002,355.4048338,0.998107966,804.2477193,6253,804.2477193,6397,804.2477193,6297,804.2477193,6257,804.2477193,6241
GD358-123_cal.fit,122,0,60347.95231,2460347.952,2460347.952,2460347.951,2460347.952,-1,-30.01658303,-24.96875,60,16.7884425,32.47579444,20.99987338,16,37,61,0.133719926,0.357894871,0.382522492,0.115050868,0.270198619,0.168017025,0.000820219,0.001426651,0.00149243,0.000872355,0.001203488,0.000974414,163.0295913,250.8635644,256.3085372,131.8853654,224.5129274,172.4287085,857331.5446,1587.532936,2070.452239,1596.755569,2070.952239,2499.744431,114642.3108,804.2477193,670.3913524,171.0080394,677.7508545,142.5460192,369.3236696,6340,21.1035165,19.55752698,19.95672715,19.15832681,343.3149367,0.997612526,2191.545279,2984.549796,2192.045279,1111.950204,225963.4152,748.5224874,301.8792608,980.840332,280.9624569,369.0315254,21.49089438,19.52358765,20.08912702,18.95804829,347.7660904,0.995955453,3735.82742,2507.778471,3736.32742,1588.721529,237210.3171,755.881256,313.8195519,974.7952271,294.9468321,368.2655674,22.03224549,19.65964777,20.06882564,19.2504699,344.4375221,0.997637529,2206.409204,2458.892075,2206.909204,1637.607925,88459.40716,649.6964087,136.1549887,622.3782959,109.9902493,368.0110091,19.95838078,19.58126712,20.00133983,19.16119442,342.0918788,0.997202982,330.9496223,569.8795406,331.4496223,3526.620459,182372.8952,716.4616761,254.546616,2744.067627,226.7620918,364.9654017,20.76427085,19.43330335,20.04370237,18.82290432,350.4637576,0.995590626,464.0570243,424.333849,464.5570243,3672.166151,123325.51,673.1980986,183.1934912,700.2034912,153.3426916,363.0343845,20.64993228,19.50662028,20.07392876,18.9393118,351.224933,0.996284638,804.2477193,6373,804.2477193,6286,804.2477193,6331,804.2477193,6321,804.2477193,6208
GD358-124_cal.fit,123,0,60347.95315,2460347.953,2460347.953,2460347.952,2460347.953,-1,-30.06108587,-24.96875,60,16.7884425,32.47579444,20.65033729,16,37,61,0.131773505,0.356122022,0.379932994,0.11602377,0.274530852,0.16646687,0.00081049,0.001410141,0.001473685,0.000866634,0.001203239,0.000962424,162.5849207,252.5434898,257.8115649,133.8785677,228.1598836,172.9662864,863723.5852,1585.876509,2070.656418,1593.299468,2071.156418,2503.200532,113815.8842,804.2477193,668.119954,170.3524696,683.8552856,141.5184419,366.7501523,6320,20.94275065,19.54159612,19.79791188,19.28528036,341.0156069,0.998893103,2192.025074,2980.995583,2192.525074,1115.504417,226816.6023,747.3331359,303.5013322,983.4210815,282.0233081,366.747821,20.70843787,19.55053111,19.92890675,19.17215548,343.7259747,0.997892973,3736.470266,2504.515114,3736.970266,1591.984886,237806.5378,755.0379381,314.9597203,994.0848389,295.6881718,365.9511897,20.89883825,19.50523541,19.58206681,19.42840401,327.9108405,0.999672884,2206.759368,2455.283641,2207.259368,1641.216359,89794.20472,649.3671314,138.2795654,679.0037231,111.6499339,366.4222699,19.96199724,19.53868918,19.86257174,19.21480663,348.2665945,0.998694456,331.0075108,566.5649812,331.5075108,3529.935019,186043.9639,717.001445,259.4750195,2810.565918,231.3266913,361.9561215,20.49832814,19.38033173,19.81941833,18.94124514,348.5177488,0.997580577,464.462737,420.7509953,464.962737,3675.749005,123262.2764,671.3020583,183.6167116,740.9879761,153.2640671,361.0640282,20.8916716,19.41455928,19.66822521,19.16089335,352.4305463,0.999267411,804.2477193,6471,804.2477193,6248,804.2477193,6386,804.2477193,6350,804.2477193,6325
GD358-125_cal.fit,124,0,60347.95399,2460347.954,2460347.954,2460347.953,2460347.954,-1,-30.1062809,-24.96875,60,16.7884425,32.47579444,19.73824066,16,37,61,0.131485029,0.357055413,0.381878408,0.113794834,0.273865725,0.167386633,0.000779755,0.001367277,0.001430541,0.000831735,0.001162795,0.000931198,168.6234318,261.1433774,266.9468079,136.8161519,235.5236535,179.7540205,900324.0606,1598.419062,2070.839309,1590.458565,2071.339309,2506.041435,118379.1349,804.2477193,669.8350657,176.7287815,720.9613037,147.1923788,367.2144015,6807,20.44184047,19.35183057,19.82661334,18.87704781,359.1790596,0.997593201,2192.592826,2978.159592,2193.092826,1118.340408,236884.6374,754.8187799,313.8298141,1018.40271,294.5418827,366.7157439,20.46326056,19.28908302,19.66904258,18.90912346,350.7334131,0.998274838,3736.836133,2501.663045,3737.336133,1594.836955,248802.1499,762.0918992,326.4726343,1045.985596,309.3600938,365.9983608,20.32231722,19.37878164,19.67738851,19.08017477,354.3232126,0.999012433,2207.184049,2452.440738,2207.684049,1644.059262,91984.82854,651.4840368,141.1927589,715.8639526,114.3737512,366.1193596,19.08436926,19.17256501,19.55513099,18.78999902,352.2483311,0.998286203,331.2449828,563.8746971,331.7449828,3532.625303,193558.7848,723.1818112,267.6488565,2856.91333,240.6706046,362.9057324,18.95184912,19.17114921,19.66929398,18.67300443,354.3453142,0.997195082,464.8496036,418.0165018,465.3496036,3678.483498,129093.66,676.0064081,190.9651424,757.7269897,160.5147977,360.8690701,19.1658073,19.20486047,19.6874262,18.72229473,355.5971156,0.997417137,804.2477193,6265,804.2477193,6304,804.2477193,6245,804.2477193,6261,804.2477193,6210
GD358-126_cal.fit,125,0,60347.95483,2460347.955,2460347.954,2460347.954,2460347.955,-1,-30.15092878,-24.9375,60,16.7884425,32.47579444,20.82205139,16,37,61,0.130132327,0.356491568,0.383814573,0.113685789,0.271882711,0.168212571,0.000824536,0.001438055,0.001511276,0.00088049,0.001219231,0.000984064,157.8248587,247.8984517,253.9672909,129.1165707,222.9952739,170.936684,845932.2684,1582.69776,2071.120081,1589.141075,2071.620081,2507.358925,110083.1345,804.2477193,666.4002416,165.1907182,672.9346313,136.8771485,368.5065243,6346,21.40655219,19.56425183,20.01282176,19.1156819,355.5187717,0.997847181,2192.778936,2976.811135,2193.278936,1119.688865,222314.4825,746.0853863,297.9745839,973.1549072,276.4253814,368.5400817,20.09133059,19.494938,19.90627906,19.08359694,350.96282,0.998031261,3736.88376,2500.114494,3737.38376,1596.385506,234627.6291,753.7837287,311.2665081,994.4298706,291.7355231,367.4153322,21.44711003,19.63349551,19.97119314,19.29579787,345.8627367,0.998475176,2207.251394,2451.126628,2207.751394,1645.373372,86353.33068,648.3464555,133.1901022,710.0438843,107.3715581,368.1374217,21.8908765,19.53588978,19.90709172,19.16468783,350.9215554,0.998401678,331.7150732,562.6564985,332.2150732,3533.843502,180829.8488,714.2295448,253.1816978,2831.724609,224.8434711,363.138389,18.82904539,19.32390765,19.81160822,18.83620707,349.6154066,0.997089384,465.2060004,416.7621431,465.7060004,3679.737857,121806.9773,670.538527,181.6554491,701.8186646,151.454551,361.9166253,21.26739367,19.53765819,20.0025077,19.07280868,355.1766082,0.997672884,804.2477193,6297,804.2477193,6255,804.2477193,6291,804.2477193,6320,804.2477193,6384
GD358-127_cal.fit,126,0,60347.95566,2460347.956,2460347.955,2460347.955,2460347.956,-1,-30.19564698,-25,60,16.7884425,32.47579444,19.93536731,16,37,61,0.132769477,0.358325794,0.379682007,0.114507981,0.273650103,0.167415587,0.000824736,0.001437407,0.001494723,0.000876461,0.001219935,0.000979028,160.9842816,249.2862558,254.0149849,130.6481158,224.3152815,171.0018882,851011.6434,1586.121203,2070.938851,1587.100271,2071.438851,2509.399729,112988.3706,804.2477193,669.5218079,168.7598062,696.624939,140.4895132,368.9932879,6210,20.25073941,19.48631073,19.83948933,19.13313213,347.599342,0.998406491,2192.90315,2974.448571,2193.40315,1122.051429,224496.5265,748.2441968,300.031096,1005.088867,279.1385304,369.3157042,19.7443537,19.35554235,19.85504067,18.85604403,347.3856216,0.996749028,3737.177013,2497.894558,3737.677013,1598.605442,234194.4064,754.6193207,310.3477475,991.5062256,291.1968548,368.9970243,21.3251322,19.53392705,19.82740769,19.24044641,340.4079147,0.998497872,2207.555622,2449.025195,2208.055622,1647.474805,87435.55608,648.393266,134.8495746,700.3438721,108.7171949,368.1471648,19.35298741,19.40464684,19.77142072,19.03787296,341.3486243,0.997743084,331.7948864,560.5231632,332.2948864,3535.976837,182844.1135,717.330046,254.8953784,2802.505615,227.3480038,365.3770674,20.56455671,19.34252171,19.94517446,18.73986897,353.2517495,0.995901268,465.422396,414.5600663,465.922396,3681.939934,122041.041,671.9260011,181.6286924,726.0702515,151.7455854,363.1927014,18.37443442,19.27454617,19.79105691,18.75803544,349.2401085,0.99668572,804.2477193,6241,804.2477193,6213,804.2477193,6467,804.2477193,6254,804.2477193,6303
