 ---------------------------------------------------------
 --        Results of the Monte Carlo Simulation        --
 ---------------------------------------------------------

 Monte Carlo Processes (total):  10000
      (successfully completed):  9963

 Zeropoint:	0.0006622612060
 Uncertainty:	0.001117268329

 Nr.	Freq. sigma	Ampl. sigma	Pha. sigma
 ---------------------------------------------------------
 F1	fixed		0.001580473399	0.006416365731
 F2	fixed		0.001538555041	0.02603201627
 F3	fixed		0.00157663175	0.02692818135
 F4	fixed		0.001532554837	0.03690877265
 F5	fixed		0.001548340241	0.04174906119



 Results for each process:
 -------------------------

 Proc#	Zeropoint	F1: Amplitude	F1: Phase	F2: Amplitude	F2: Phase	F3: Amplitude	F3: Phase	F4: Amplitude	F4: Phase	F5: Amplitude	F5: Phase	
 4103	0.00186809423230184	0.0382264949253148	0.581367511338834	0.0105363825577772	0.110445301162331	0.00977938575548237	0.826405326807171	0.00590595091218317	0.553098875372514	0.00471421527314000	1.04061450730341
 4104	-0.000670955153747991	0.0395610396901731	0.580542299880110	0.0115693017620778	0.0496881506082927	0.00807565114713894	0.822971967939946	0.00837963903899864	0.595029344519728	0.00767161055320678	1.11497421436947
 4105	-0.00116872875144196	0.0388625199734253	0.581998342154006	0.0116284484055896	0.0904209442997603	0.0115476156036028	0.836187808034267	0.00665103681097785	0.576917944034416	0.00543087962788688	1.04775867171505
 4106	0.00128865468488368	0.0403761127434349	0.582065514677913	0.00975438973901879	0.0569543771292205	0.0133373959668790	0.791356704503735	0.00808865220701815	0.582943845515241	0.00589965426183740	0.967245193575013
 4107	0.000162151092515769	0.0390993147626014	0.588671934058778	0.00765306075206526	0.0354100158193207	0.00971516907093461	0.861825494467916	0.00752311056455719	0.532312667203718	0.00812331820138932	1.07066394082430
 4108	0.000490140012875989	0.0363997580002564	0.584534739101764	0.0105770880769846	0.121555404406458	0.0109036708117856	0.813125716743532	0.00712213232143084	0.572032967996506	0.00639252533149041	1.07799510064743
 4109	-0.00206091830171148	0.0365988101770788	0.586542812249378	0.00767949604321052	0.0888566808584591	0.00683931005922682	0.849815405003498	0.00757660980616668	0.561580518289438	0.00618395303292545	1.00855115434194
 4110	0.00208555956883699	0.0394483365021832	0.578942572726637	0.00974887242504091	0.103788664429989	0.00839676428167561	0.731648053096625	0.0118158944191210	0.537272632537749	0.00677884954977874	1.07280535385038
 4111	0.000688654048657921	0.0382088392080403	0.571764105381384	0.00972536728580624	0.0936808143240042	0.0102413401468328	0.810032184217254	0.00664072380542304	0.554622122047744	0.00389896617536605	0.994132412390388
 4112	0.000110055833368483	0.0383973766764189	0.570498020763511	0.00706251287818551	0.0730121936534074	0.00898767259247448	0.831225373572052	0.00868043906147232	0.532098673951203	0.00737532455046312	1.04218446643822
 4113	-0.00158507619630706	0.0354034419212317	0.574942052625389	0.0117416877286508	0.0771162265490626	0.00819656544143822	0.775830481786845	0.00694748115674354	0.563047399023374	0.00236225357860297	0.994247574723170
 4114	0.000306449444652813	0.0379103757016553	0.574363014113427	0.0105218257176865	0.0855337161698817	0.00851201473149862	0.825694327808879	0.00821245560842878	0.542442205486512	0.00460904287315064	1.12750621291208
 4115	-0.000882725157509381	0.0400386103721652	0.584098827532601	0.00849852721845595	0.0978114551330322	0.00932955351021328	0.864381695526316	0.00732775336746657	0.546495042316646	0.00534618779338594	1.08077038123697
 4116	0.000417350110410542	0.0387910253803010	0.591852445632544	0.00933427725305640	0.0391339234741559	0.00999827043189760	0.803263269614746	0.00564010018990510	0.603217103078741	0.00599963912634458	0.993233042054859
 4117	0.00260843780715157	0.0382715706639381	0.583863132649870	0.00816577668889723	0.120950860299922	0.0115812833860461	0.814219037358737	0.00627258622733683	0.562907127024429	0.00759558850811076	1.04701403953837
 4118	0.00144885985070756	0.0393522552730855	0.588433689243942	0.0106074426053823	0.0918571512562596	0.0126402474657534	0.817677015060057	0.00670753010750422	0.536474808790045	0.00467166982461275	1.05935602619030
 4119	0.000167256829817050	0.0401497758195882	0.577273048292242	0.00874646546268721	0.0661462429144282	0.0100137240482598	0.780390708839358	0.00924741154718857	0.540586551261736	0.00754880647731041	1.00844943354091
 4120	0.00174189220881367	0.0374612097111672	0.576718077965255	0.0106361211310871	0.103574880989775	0.00974315480053138	0.806035493714549	0.00584532032411787	0.572303048112595	0.00520916368128960	1.04083556203541
 4121	0.000368468937206019	0.0378835844278608	0.591314261079760	0.00968192058368566	0.0667683982055154	0.0101631882436247	0.781497413038504	0.00927837260673130	0.588502296304413	0.00574504189350253	1.05338144932889
 4122	-0.000746773624772588	0.0403687193987075	0.582439518862671	0.00971780901605285	0.0813833101247403	0.00942720034337130	0.874762570130494	0.00638662767519951	0.526570005517227	0.00688878900995798	1.08534176396676
 4123	-1.22030413579348e-05	0.0378243033106890	0.579125554628901	0.0100939860131671	0.0979846513630265	0.00949557738737142	0.813711283153078	0.00713193908237304	0.559160392284867	0.00320816363803921	1.00507869264320
 4124	0.00294029889013932	0.0351495761572372	0.579455869422765	0.0109671617152222	0.0318679771686625	0.00986324890391510	0.827180767091390	0.00642173158002250	0.566835396631105	0.00448148846848356	1.00201386186732
 4125	0.000341611391768666	0.0375690636096991	0.585909146742721	0.0101536380752942	0.0977787303895696	0.00916786199620746	0.842794305402046	0.00517170349440458	0.522259635219836	0.00477136111239069	1.04754411893598
 4126	0.00129212692904782	0.0369612729026973	0.587023341371789	0.0100182299528617	0.107169318335711	0.00981221195001405	0.810563509332427	0.00413345020771121	0.589651041501292	0.0101961479100729	1.03164039879457
 4127	-0.000650677460419523	0.0379455717847812	0.582675938906389	0.0118889140180607	0.0973121431149480	0.0119589927132050	0.817791581197976	0.00877302367324190	0.578785266529185	0.00605866254072021	0.978137065156962
 4128	5.17184054356796e-05	0.0379323016954804	0.570746011285686	0.00995104617059244	0.0726442451989704	0.0106730060367645	0.826698428046459	0.00617799118796438	0.602124463190612	0.00561702389124097	1.09835798577599
 4129	0.000687290963393695	0.0397849424661556	0.583494326188367	0.0108198651489535	0.100728033311108	0.00997042902962248	0.813743096412459	0.00758919792204917	0.598219364805016	0.00646785053062561	1.03285325412228
 4130	0.000646728053517715	0.0371053889669938	0.576287813126738	0.00965808332529400	0.0477243394282842	0.0104040807397078	0.801506390216639	0.00661472621948157	0.577756101161239	0.00480941659042938	1.00384644175078
 4131	0.00260018169324595	0.0397632807264715	0.575437345852947	0.00967179747325187	0.0797614073233555	0.0111547403424846	0.809020004472657	0.00686471654151764	0.611729578495134	0.00597968996458604	0.963873715936543
 4132	0.00140192503578714	0.0404680434295821	0.584299503812134	0.00937763276540094	0.0585895640100560	0.00728745216783683	0.763310238951137	0.00710049197775542	0.566886328105267	0.00656369857999001	1.08134861365390
 4133	-0.00100984541665424	0.0378490279278629	0.600565479076975	0.0117844491796509	0.0830122188649227	0.00961131519100807	0.756463814660795	0.0100038673806480	0.557240769570349	0.00831017960259938	1.07488055584965
 4134	-0.000244715873988647	0.0399986826617422	0.584120234915707	0.0111010441748565	0.0864212480832398	0.00729933901359373	0.799268811626010	0.00799663753275214	0.553714450138328	0.00752309926457826	1.02554639159568
 4135	0.00111293377090030	0.0379241043680474	0.556434923443477	0.0100744619003851	0.0640620968101897	0.0100257216170998	0.774432782583765	0.00713387323408036	0.577144346060782	0.00477451966243550	0.986405947055275
 4136	-0.000176331368410050	0.0399080679480816	0.579996035138054	0.00962151847604587	0.109773049543864	0.00981360177061539	0.836597824691299	0.00721214171738729	0.458712877247114	0.00327142798932379	1.04161028750952
 4137	-0.000221420220185710	0.0386218288834387	0.580098784696272	0.00916473052413887	0.0928506465601600	0.0104675255251421	0.796935982815154	0.00816934630388737	0.520168032196550	0.00711200243157559	1.09395210644705
 4138	0.00159558221586187	0.0380885787208046	0.574677256732819	0.00804785341832730	0.0966385648015788	0.00879264523644260	0.826178222815869	0.00764455015957135	0.616403190417391	0.00685313273042629	0.976137871559166
 4139	0.00146126510855891	0.0375720375904069	0.579168099752639	0.00972107853117476	0.0870789460802617	0.0104744693780077	0.829606456221038	0.00976779990419650	0.534666933246636	0.00773545536473797	1.06479294321754
 4140	0.00211258318927454	0.0400906452525436	0.578622636491511	0.0101141011988944	0.0615199104723383	0.0115995167845361	0.851850512899423	0.00561264874592322	0.517694153957509	0.00479733098526305	1.17543277302317
 4141	0.00232066813017547	0.0367565759661170	0.584274614327221	0.0126442407757034	0.0508488269931238	0.0108584831097226	0.804983068025035	0.00901573960680460	0.607581972499742	0.00774743455150195	1.08680612781367
 4142	0.00196761160447329	0.0351446511650001	0.583437538387204	0.0104837993577854	0.0958339064155727	0.00891327712965506	0.778209080848439	0.00853081593120133	0.594578337459822	0.00606467857502910	1.02397447732341
 4143	0.000504937385037909	0.0350247494714191	0.586558789274337	0.0124349793063621	0.0799119380767910	0.0103278776477272	0.835801275681701	0.00603365067937158	0.602065143263804	0.00714980020116975	1.00935932153564
 4144	0.000419494149042088	0.0390851552235372	0.586146855387598	0.00980043389937427	0.0962695785382497	0.00957898100609362	0.864044278867672	0.00878311374567659	0.544917194651909	0.00281654740378850	1.01039753365227
 4145	0.00119737284103919	0.0377785974548453	0.587500762728754	0.0103342111465495	0.0362209517287577	0.00862144977862668	0.838542547798761	0.00447936141120455	0.533179073676168	0.00642121240348049	1.05797657351564
 4146	0.00169831755011339	0.0392005163080238	0.576490366868383	0.00587037427541734	0.100477243337577	0.00880274981139473	0.803634245764786	0.00589355643337628	0.599642612034563	0.00667966258587552	1.00573038879799
 4147	0.000719532812654652	0.0394416549936571	0.583232891192838	0.0119799092910620	0.0578816417239416	0.00953223921351902	0.812421040819044	0.00954361250352936	0.597481847162665	0.00801977080898481	1.05002330613010
 4148	0.000467053645265773	0.0379558920408747	0.574781439744221	0.0110615654933971	0.0628198590455114	0.0106257255620281	0.828416485231355	0.00559071026917406	0.543939785602551	0.00672731352946999	1.00856207343205
 4149	0.00160268709260592	0.0377302372238151	0.577682393420051	0.0106191827302329	0.0714888941297243	0.00908491887495764	0.837858109973874	0.00511141793789327	0.503488712095678	0.00742582761566069	1.07799546358195
 4150	9.81691460626834e-05	0.0377422240877111	0.581723028645070	0.0126834220713538	0.0733223425621299	0.0120717165059253	0.852033820881309	0.00748481984391725	0.563274016781316	0.00506380226401790	1.06686849594094
 4151	-0.000669908147476038	0.0401038492057407	0.581871005344039	0.00972167176480324	0.0676580122039363	0.00895864794280070	0.811754837949255	0.00516342866728159	0.543935326160638	0.00702408600241335	1.04764217172773
 4152	0.000426811120650845	0.0353982241500092	0.584335514984612	0.0101019743482417	0.0893483801628439	0.0102497954173670	0.719409119652893	0.00644643142193500	0.560556726122213	0.00580025480149872	1.09562291482155
 4153	0.00173824433585216	0.0387423130510513	0.577512278524498	0.00945673885472833	0.0629750457364091	0.00907448627072636	0.839703940341041	0.0102169007074183	0.498965430701011	0.00609126157414504	1.00240891984852
 4154	0.00121347496774478	0.0381410904571294	0.582371064983301	0.0123155354940513	0.0811128709366982	0.0103264835582693	0.807063618825204	0.00699733027352140	0.562004866869480	0.00359654168901844	1.10842788812025
 4155	0.000461384760936726	0.0381711976855415	0.578211242020142	0.00846409331497598	0.0521205309010249	0.00801954561620997	0.781071364881186	0.00737298583591649	0.533164472730203	0.00225359054977086	1.03407369649720
 4156	0.00215713895834338	0.0381139639005983	0.588302100033818	0.00988084648510406	0.0690212527266496	0.00773356493389594	0.830769802327283	0.00977407201404409	0.538062834772760	0.00781242885449292	1.05608485116324
 4157	0.00214188109863995	0.0399554723045730	0.569038972844404	0.00902773300603951	0.0857760295469450	0.00900263410047669	0.809368311980859	0.00554467496972232	0.621615856328546	0.00586223690226885	1.09936919592693
 4158	0.00111298863951568	0.0405044843779186	0.577572970720984	0.00935012924513952	0.0976590404057895	0.00867747949164746	0.781620066813745	0.00594871578730769	0.488015217232690	0.00488883700354749	1.09324557453001
 4159	0.00116787789373216	0.0336058642664958	0.581057645335707	0.0118760258693150	0.106350724929305	0.00778584333747573	0.862051157424471	0.00332776859222329	0.624058086671049	0.00680138232689655	1.06066905786986
 4160	-7.18766075975518e-05	0.0374315280548130	0.574351950233382	0.00844896211502912	0.0897787156599659	0.00910468272086669	0.829689859327412	0.00631429028307372	0.590094346943132	0.00791739079967031	1.04017999284137
 4161	-0.000534701844533346	0.0399825583413982	0.583861700868286	0.0106582139714478	0.0671736537248226	0.00635280692711157	0.839335203754289	0.00940568423649481	0.549521272463854	0.00779844954531014	1.03093635078925
 4162	-0.000121633453057089	0.0387098547966344	0.579521620215403	0.00799847181121372	0.0907268910173187	0.00775421612899272	0.830001804043909	0.00763026061125566	0.564189480456692	0.00742755330129005	1.02749147576500
 4163	0.000408261293480306	0.0400032263714970	0.575790225824001	0.00719075583212795	0.0471857797915645	0.00944626494022299	0.909323626050452	0.00772858738219828	0.535703242390398	0.00873222397577821	1.04003969011367
 4164	0.00139120623933966	0.0378518356080921	0.591855544590003	0.00911733824755235	0.0870206582644633	0.00818652346482826	0.843924839238926	0.00690254929588272	0.542039027522747	0.00400251806753962	1.11610427671425
 4165	0.000746674141592204	0.0408216523162436	0.582825309716632	0.00808006614653598	0.0745382929460745	0.00902371135287267	0.775498424702183	0.00980689624662250	0.543518564728212	0.00727424744323074	1.10491883510564
 4166	-4.91316426423607e-05	0.0386494337801652	0.576022393873011	0.0125139857404922	0.0677133758353246	0.00787296965445763	0.849273476283248	0.00541291999204725	0.541744477756321	0.0104718094998716	1.09373104548654
 4167	0.000598569547498688	0.0388997017072225	0.583999203524115	0.00772908416485992	0.0929160760602303	0.00991736477834866	0.873685178084905	0.00862824496164568	0.587050329822164	0.00722131890852435	1.06488761487909
 4168	0.000752473815601990	0.0402510229152079	0.571853071475090	0.00935111404556026	0.0736985362577507	0.00832415038537724	0.851846331622809	0.00508924907605384	0.557097572287423	0.00555393295117761	1.04868139274437
 4169	0.00160499008522972	0.0379681422709786	0.577459006334216	0.0113049339970075	0.110078305877883	0.00852473048974034	0.806178091067160	0.00797942099978764	0.579314402579571	0.00647153544614181	1.07328445496883
 4170	0.000625501217912617	0.0400635758313803	0.574383704595270	0.00895428268349586	0.0754666015381149	0.0118535062247968	0.823240252730175	0.00663917983135455	0.584747435771587	0.00432025331055098	1.09944810855125
 4171	-1.40937347705639e-05	0.0397483540202353	0.582720741802741	0.00807505280644197	0.0918594826101682	0.0111533811147956	0.807919469826107	0.00656414745336940	0.519305218068083	0.00831346183547123	1.08371674918695
 4172	0.00183985486081022	0.0389856877678258	0.580168283113708	0.00851356660675034	0.109010776444467	0.00977254736667706	0.837951619455706	0.00643075618518053	0.620074930898472	0.00894939816315534	1.04609449308814
 4173	0.00171960488601640	0.0379108946501577	0.577331581143731	0.0127665134433500	0.0866410402617517	0.0111791268926857	0.840198592140749	0.00676921672235888	0.547042573333698	0.00406195384430246	0.979649643535485
 4174	0.000243956894128228	0.0397728749936698	0.569863231638486	0.00732845916817306	0.0584013658982809	0.0102032051448138	0.815792016120056	0.00792605758209656	0.543274498500606	0.00227024950624383	1.09142461949818
 4175	0.000550184482328747	0.0384473392460030	0.573324053372272	0.00938220392008985	0.110972811298749	0.00760146118924421	0.840916682760762	0.00754208580341224	0.572769766473458	0.00400922818563601	1.07902355283441
 4176	0.00271513267085324	0.0375035284207165	0.589574351534353	0.0117350763856593	0.0887267187266474	0.00903723614057115	0.828623844837326	0.00916824960724234	0.584611567577174	0.00731029921848205	1.10411288206596
 4177	0.000984923512034924	0.0398500014129835	0.589323855008705	0.00752051869881482	0.0433743372965094	0.00919464597600428	0.830983129736349	0.00575672715769865	0.607248247614609	0.00573218480899831	1.00979376464902
 4178	0.00135065016626421	0.0390975083814696	0.575247868677593	0.00973730057801090	0.0718650524015911	0.0130148182067144	0.788644111713983	0.00838520526487578	0.551469380001171	0.00410584633804450	1.04704848814934
 4179	2.91003516532384e-05	0.0364070077092734	0.580711250246840	0.00798469010731783	0.0611640225634646	0.00977631308922019	0.805526577733180	0.00849701973049699	0.571215276400387	0.00467504211080315	1.02834910997311
 4180	0.00234328454894004	0.0388199593813778	0.571844525640230	0.00899173087399543	0.0241499451114640	0.00811876773227655	0.812026936557271	0.00715718033377767	0.545787816681968	0.00732476793043620	1.09096847056827
 4181	0.000597071794071653	0.0388785974982461	0.577481203895641	0.00980866170977893	0.0992213243810292	0.0108638466114046	0.830552769537152	0.0105805840541561	0.552554257164089	0.00681845975040451	1.02218214193783
 4182	-0.000530477630757658	0.0363065756868229	0.573425454975797	0.00704654912302028	0.0846989804682488	0.0119432579485713	0.837298559926965	0.00634675308303614	0.550960661898364	0.00755219971491881	1.03198697103608
 4183	-0.000568186528676166	0.0385480301147314	0.575979220446898	0.0108082998947749	0.0708930201252764	0.00800335259345297	0.824621477702985	0.00876494854031531	0.556339731411644	0.00909187962375080	1.04620343955416
 4184	0.000340623458070430	0.0373956744909070	0.587368908452968	0.0103331354838838	0.0654584567173231	0.0119758032589201	0.809405328229901	0.00794617894112813	0.528202118733189	0.00696308550395309	1.07984705644110
 4185	-0.000364562659850574	0.0365716463225624	0.584287475063673	0.00766737486306808	0.0914324755855638	0.0130928853429319	0.833302982706394	0.00594836259741055	0.509541602793376	0.00521830650879305	1.04187442280009
 4186	-0.000555615197121289	0.0411618267070086	0.575083101488303	0.0122855271485695	0.0639630467789738	0.00944138274693266	0.792211463061438	0.00816923234441760	0.517138090449943	0.00423988008878250	1.06633275127622
 4187	0.00152068752783373	0.0380795032766829	0.575202159890836	0.00844540630357695	0.0859681004697932	0.00769745862105361	0.840439299059589	0.00781027708421465	0.580153098917490	0.00277956413961384	0.989908884592531
 4188	0.00173253194665773	0.0427340605064815	0.590092999224587	0.0100185890353005	0.0848657770392134	0.0128667597354474	0.775528786476668	0.00580762321479828	0.549360860020033	0.00360585413110510	1.10299490268920
 4189	0.00130114047923406	0.0396733209582075	0.590892613835818	0.0116007019932006	0.0937223299212158	0.0120102498620269	0.818931726285698	0.00791843496052541	0.637360195392310	0.00419910098266089	1.07819815161647
 4190	-0.000302409584421931	0.0380694960960224	0.578228961358408	0.00995335134677222	0.0538075019207604	0.0115444076589231	0.822554308539425	0.00680191520251233	0.558280624931178	0.00716236937816314	1.11272135069786
 4191	-3.11482449275481e-05	0.0388896776492972	0.576132422326138	0.0126544841526594	0.0697233752338424	0.00995007966585653	0.767922358481264	0.00745746931941900	0.529137041727800	0.00888099007177498	1.10582204752521
 4192	0.00100241934330328	0.0385325635301826	0.585724533123294	0.0102767397081363	0.0680889886497449	0.0107142563945150	0.811379851426629	0.00633050030127297	0.629958650760296	0.00543112839730939	1.01319215073461
 4193	0.00166296823665615	0.0377045119312086	0.583834029649457	0.0108614659724836	0.0630455009470481	0.0111443493881257	0.822177692459225	0.00702493472813819	0.617645893956069	0.00358628307589180	1.09433325591952
 4194	0.00113026720377748	0.0377486965528746	0.591860996078422	0.00984500518850174	0.101477200635539	0.00914525722320453	0.857790493778495	0.00603109692338474	0.513616884039994	0.00839395617457459	0.964783756441872
 4195	0.000574716238560833	0.0386623740921599	0.582622456238082	0.00767964305058476	0.0669619043103507	0.00842563136011955	0.800747749972946	0.00602652989876941	0.598005720368739	0.00240279226260556	1.00403209670205
 4196	-0.000399908689132718	0.0385286019749321	0.576692944366142	0.0105797902211411	0.115110768791560	0.0121604454933489	0.796104574251158	0.00729079268690694	0.536012103061283	0.00375284511558488	1.06727470845969
 4197	0.000657639089201047	0.0387081164646265	0.585025048037176	0.0139130897900005	0.0697297957495300	0.00799756366501722	0.854639886528860	0.00881152970582766	0.562458829053985	0.00695460971557821	1.08067205658192
 4198	0.000267133843062956	0.0418482055949593	0.580130703630542	0.00816295897803243	0.0578134719277901	0.0113973298082564	0.870703822621093	0.00669755482840955	0.503041739110158	0.00783228268355097	1.05715477025518
 4199	0.00267594340644587	0.0384421584759402	0.576531195210679	0.0100086872278325	0.100235292292700	0.00938888466956037	0.839949210558913	0.00585029804448216	0.469922543727670	0.00687089107971649	1.03752213390197
 4200	0.000316887013810213	0.0385083521626127	0.584151608795735	0.00878676376819865	0.0544068629947272	0.00808517019179095	0.843682070216223	0.00766373088220318	0.505253433315110	0.00338198430791867	1.07121467379992
 4201	-0.000721127726501491	0.0395270923005519	0.576896696854283	0.00759425791893513	0.0873621922108856	0.0109213296565907	0.861981875009091	0.00800110536630131	0.532681530875275	0.00602563743786859	1.06116219496457
 4202	0.00136513395426377	0.0386104812214501	0.564165779230623	0.00929816630807639	0.0496677183012340	0.00982682670690375	0.824416526848178	0.00957073565924560	0.598364180858466	0.00679014261460320	1.05464138535786
 4203	0.00216155224734311	0.0398981978243536	0.571044395173376	0.00904185274355649	0.0802343585875498	0.0119371880667696	0.831832977932126	0.00952342638212799	0.546156992119386	0.00732385942572171	1.01598253245770
 4204	0.00109484956983795	0.0399956220126717	0.586367292863340	0.00778299072292772	0.0638789771891290	0.00931681634065632	0.741061686434922	0.00861719586747030	0.537172156023570	0.00728037401195163	1.06812820213970
 4205	0.00186984210914069	0.0402635623836153	0.574865010015628	0.0105000431290405	0.0989166463702138	0.00685491717794688	0.821927244895022	0.00836093828099721	0.548638534571594	0.00763027957032393	1.05754602371306
 4206	-0.00177420438824111	0.0386973145131954	0.578657049478787	0.0121687292345489	0.0953622471489259	0.00930976274107805	0.788581206390495	0.00577381133658535	0.527797642632537	0.00641518628529082	1.09987672920510
 4207	0.00150094173368475	0.0403356514865543	0.582385081147668	0.00989900698920891	0.0699245539307669	0.0117232593126669	0.816165006847830	0.00587638536320617	0.593510600836894	0.00353571007940903	1.02459531785751
 4208	0.00106445730350087	0.0393981200744229	0.579579495505675	0.00846553978975318	0.0909447559334948	0.00947380253382855	0.826892775989105	0.00508825601688133	0.563534590076926	0.00588660799663229	1.05133224735599
 4209	0.000373913679941419	0.0369515614877521	0.583364953925761	0.0106077493623560	0.0639172932012984	0.0109179953001744	0.788245295533927	0.00873860555718152	0.589880194301683	0.00438324969729345	0.991302413230746
 4210	-0.000140337700354223	0.0394259284381434	0.579208938428033	0.00838561376394508	0.0804706854981860	0.00701026586625484	0.794626336433829	0.00748150984763651	0.571625840663675	0.00463188620890946	1.06827603837117
 4211	0.000728699790831834	0.0384630108195943	0.569830129597969	0.00840126672270814	0.0672963525080488	0.00680683171752453	0.824231380719218	0.00762706135994897	0.575012411619086	0.00572241053205328	1.04950348645574
 4212	0.000889074648090936	0.0375693477041416	0.587482759973594	0.00831694514943536	0.121761965960390	0.0102256154448848	0.812922357915923	0.00665706861116142	0.560989266390998	0.00676041959029992	1.04733146246605
 4213	0.00177222359412101	0.0392987771317952	0.586245105654252	0.00983016185743999	0.0630350792806431	0.00819282136932825	0.843290173192870	0.00630216040315119	0.607574823264489	0.00713217423957884	1.00208122033166
 4214	-0.000355748224789188	0.0395812431117005	0.574731618832175	0.00891200500014943	0.0337511618281501	0.0110423638203609	0.768834962209641	0.00754566212795184	0.557187107965449	0.00315889011746600	1.02950365787891
 4215	0.000771247422008157	0.0390168588445531	0.573708758700321	0.00992577058734520	0.0412551866773594	0.00981581102621584	0.823257268971335	0.00942103535652562	0.644189757158180	0.00808969103753030	0.991097194608262
 4216	0.000823557971774186	0.0377089377356461	0.578805250834292	0.0109543933122950	0.0149187199063361	0.00823832101712664	0.859678791535885	0.00691450361730733	0.571481481391828	0.00704798290610527	1.03662939778918
 4217	-0.000926986295247751	0.0396139762918115	0.584851469025370	0.00909538736439288	0.143122544106636	0.00863740475568935	0.800545242996885	0.00497687489857205	0.541620736600971	0.00470320284761365	0.934573878892504
 4218	-0.00109425080769419	0.0362945527041965	0.583169198015980	0.0111484635432865	0.0808461316952831	0.0117866946757999	0.805884725071729	0.00821442916228110	0.589114225287650	0.00611855845202120	1.05196052691070
 4219	0.000114407697743491	0.0390232714804817	0.578566743444399	0.00795205407411898	0.106238026293806	0.0112220314561393	0.812298356600785	0.00928232814931534	0.603677988829646	0.00592691444897782	0.994810389592795
 4220	0.000102773124285027	0.0400031155553681	0.586929780011804	0.0101313739512480	0.133885238915103	0.0105696457731310	0.819066229816122	0.00320245681150437	0.565067259950841	0.00706507404167191	1.09028223260758
 4221	0.00142524882176608	0.0368958485609377	0.584992066391068	0.0100867396097412	0.105472549828956	0.00868984441333698	0.852955362093317	0.00856644059422504	0.590505874100684	0.00665053386400085	1.07800560779158
 4222	0.00182095378788046	0.0403613087500452	0.569584288730548	0.00894107511536039	0.136352027131790	0.00834518642739223	0.844973550703111	0.00767084567801317	0.581464534506393	0.00379451435270673	0.989968201011300
 4223	9.49412586464455e-05	0.0393775504719989	0.572978490440454	0.00819972577607894	0.119636113888040	0.0124599995571461	0.825638684813788	0.00915163729871766	0.536029272368352	0.00589014396020438	1.08757884775623
 4224	-0.000826566329126029	0.0374165034302516	0.580836376311301	0.00993769370602487	0.106128011570006	0.00890071632319873	0.812694078061346	0.00727750466479179	0.519159337715280	0.00641284067643783	1.08265185242235
 4225	0.00206548163427357	0.0365163061445949	0.583075866431768	0.00949051029897304	0.0295363648039724	0.00978746025365481	0.816729330271199	0.00711324882392700	0.523492605025809	0.00210341323087258	1.09279526698189
 4226	0.000304900031625825	0.0371510217091451	0.588548967161967	0.0142345911871771	0.0525352363602201	0.00912024037849018	0.811433718074831	0.00812694345560773	0.587488911115759	0.00617226056253759	1.04172242398724
 4227	0.00107530126647427	0.0393362964727151	0.586054677706253	0.0102956335579816	0.0792492664087732	0.00888241309964817	0.854003603004757	0.00658884940552654	0.568896264834185	0.00713129556406312	1.03155808068145
 4228	0.00121391504310447	0.0384003947186651	0.579491134988783	0.00980323186444571	0.0665486139477021	0.00865090066181774	0.780672211931100	0.00707723207066318	0.583016499763702	0.00662339999680968	1.00217969693166
 4229	4.71981471142334e-05	0.0384649464699470	0.570832722697079	0.0121526355805079	0.0598276814828438	0.0113387661076078	0.849385691982434	0.00681455145259500	0.562956662879540	0.00625039647043521	1.04365506051455
 4230	-0.000708526517822641	0.0388209474233129	0.579677797166163	0.0120952683625572	0.0767514872547221	0.00894642719961238	0.809623529513192	0.00656518176324491	0.564289452623832	0.00563757544909232	1.05458572783466
 4231	-0.000728443777781902	0.0350546693692016	0.577811546263550	0.00925527876401632	0.0748824648302728	0.00947160298262516	0.830535521259531	0.00738865734176518	0.599552570068837	0.00638947088307213	1.07800704846264
 4232	0.000933552343420583	0.0397796109453163	0.591994948853260	0.0107187869697424	0.0748879811996335	0.00952868802321175	0.818532777739050	0.00380356897221830	0.585764282277891	0.00654683475880215	1.11453212817402
 4233	0.00116247350235938	0.0390897984901853	0.566906854068393	0.0121624635694136	0.0752552568645817	0.00580607275434493	0.853852050231059	0.00832251743107530	0.558382780701573	0.00742658993755846	1.11365182876381
 4234	-0.000743061915961224	0.0408583261145227	0.580771775046815	0.0121549548595833	0.119055612385538	0.00795182035652640	0.809595927025313	0.00878729903018692	0.502081657135462	0.00808478537681148	1.04004707184410
 4235	-0.000433662139954145	0.0387146834356317	0.580433410086934	0.0101549098091481	0.0174388204218223	0.00974224445349196	0.799138440400219	0.00770889818017985	0.554831497946077	0.00648237028391812	1.03345321607157
 4236	-0.000432015335435610	0.0398839585697583	0.591206263796986	0.00963526470918735	0.0753784966824469	0.00881242326693205	0.825094282313235	0.00424930412197149	0.628379320299749	0.00671413289517990	1.03631323420466
 4237	0.00145691071122503	0.0361104232308571	0.575426899086260	0.0104510155495572	0.0437162662233668	0.0123359331470603	0.845584850756361	0.00847520639864508	0.526340572787091	0.00553208253281472	1.00226340451346
 4238	0.000272858075435587	0.0410888537278229	0.571563212550147	0.0107208286887278	0.116937429061753	0.00865478900252237	0.813263699264668	0.00550519451480733	0.537361764570300	0.00703793334580127	1.04509539870268
 4239	0.000817218073255540	0.0386901646888202	0.585252664382949	0.00828675764308113	0.0492207203124455	0.00995373979034079	0.839844180641866	0.00825584089929415	0.577211500927517	0.00574237906017125	1.07845437510373
